species,file_name,split
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg239.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg115.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg104.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg357.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg3.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg567.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg409.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg0.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg201.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg215.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg3.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg139.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg128.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg573.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg353.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg100.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg111.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg435.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg198.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg421.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg229.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg105.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg114.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg347.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg34.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01596_seg19.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg111.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg167.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg32.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg175.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg173.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg15.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg26.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg161.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg10.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg105.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg28.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02438_seg16.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg20.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01600_seg13.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg598.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg23.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg1.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg390.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg149.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg122.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01596_seg25.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg38.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg136.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01596_seg31.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg139.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg14.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01600_seg29.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg384.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg7.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02144_seg12.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg37.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01598_seg14.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg84.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg82.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01598_seg12.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg179.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg90.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg388.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg637.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01598_seg28.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg151.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg162.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg145.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03939_seg176.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg299.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg623.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg377.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg47.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg41.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg219.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg272.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg411.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg266.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg405.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg55.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02651_seg53.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg308.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg363.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg7.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg320.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg192.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg225.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg69.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg231.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01596_seg7.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg186.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg439.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg334.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg177.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg37.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg144.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg14.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg12.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg31.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg611.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg17.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg25.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg605.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg163.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg23.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg150.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg11.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg28.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg92.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg39.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X03939_seg178.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg297.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg392.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02651_seg9.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg94.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg80.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg19.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg386.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg639.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg283.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg86.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg203.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg268.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01597_seg46.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg40.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg58.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg306.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg312.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg379.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg54.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01597_seg52.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg217.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg79.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg254.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg188.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg437.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg62.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg51.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg57.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg64.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg351.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg345.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg68.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg43.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg70.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg76.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg45.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg240.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg423.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg413.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg126.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg137.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg375.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg361.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg123.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg132.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg569.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg13.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg15.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg407.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg227.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg190.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg182.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg349.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg541.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg555.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg184.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg196.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg29.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg233.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg104.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg169.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg110.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg141.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg153.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg138.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg137.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg582.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01602_seg50.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg0.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg596.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01602_seg44.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01602_seg42.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg123.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg155.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg147.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01602_seg45.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg597.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02578_seg1.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg146.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg154.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg122.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X01602_seg43.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02144_seg136.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg139.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg152.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg140.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X01602_seg51.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg583.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg111.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg168.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg105.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg554.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg232.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg28.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg197.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg185.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02438_seg183.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg191.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg226.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg540.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg348.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg12.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02554_seg568.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg133.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg122.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg360.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg406.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg14.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg412.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg374.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02578_seg136.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg127.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg71.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg42.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg69.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg344.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg422.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg241.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg44.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg77.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg50.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01601_seg63.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg436.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg189.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg255.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg350.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg65.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X03938_seg56.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg55.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg378.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg313.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg216.wav,validation
cincloramphus mathewsi,project_echo_bucket_3__X03938_seg78.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01597_seg53.wav,test
cincloramphus mathewsi,project_echo_bucket_2__X01597_seg47.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg269.wav,test
cincloramphus mathewsi,project_echo_bucket_3__X02546_seg202.wav,validation
cincloramphus mathewsi,project_echo_bucket_2__X02447_seg307.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X01601_seg59.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X01597_seg41.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02554_seg638.wav,train
cincloramphus mathewsi,project_echo_bucket_2__X02546_seg387.wav,train
cincloramphus mathewsi,project_echo_bucket_3__X02447_seg18.wav,test
